首 11	中 9	末 10
42470F0C	6914F451	A5D2973C
42470F0C	3B82C27C	1FFFE3EC
42470F0C	38938C35	EAF93C3B
42470F0C	8F30D1FC	2C5E2E30
42470F0C	BE515FEA	BA2C0A81
42470F0C	C08B546B	1A3437C1
42470F0C	727EF374	4C354626
42470F0C	7D39BBCD	8E8CFCD7
42470F0C	0E85AA96	281ADE04
42470F0C	3CAAA5F9	C8E58AA9
42470F0C	A52416D5	D08C31A8
42470F0C	9DFAA92A	2E0D66EB
42470F0C	D832B635	34A13772
42470F0C	1DD50E9E	81953885
42470F0C	B7F1F9CC	5004202F
42470F0C	9C8A1B5E	BD1A3136
42470F0C	506C4C83	4FC4C069
42470F0C	CB4AD7A5	9791260A
42470F0C	2EBE36A7	9490F09F
42470F0C	C1034DB3	7038998D
42470F0C	CC8B073C	CD83BD37
42470F0C	C09B4B5D	701B7935
42470F0C	98163227	15742E31
42470F0C	A56572F6	905E9BA0
42470F0C	6FC9DD68	E1AE5CC1
42470F0C	47382853	624FC0F4
42470F0C	4644D57D	09EA5831
42470F0C	4C64D18A	FB90A3C5
42470F0C	CE99DF80	5F9712DE
42470F0C	A6C380D5	D1FE3CF9
42470F0C	B99FBB0F	A6B677D8
42470F0C	D06C833A	D24F46F1
42470F0C	CD4CA589	B91A12BA
42470F0C	3E0022BD	F192AA98
42470F0C	4EC0C3A4	91AA020E
42470F0C	9D298D59	64FCFA20
42470F0C	0805C266	EF06C1C1
42470F0C	FC2478F3	B023B46D
42470F0C	84B6B94D	3D82352C
42470F0C	35BFC715	366DB4E8
42470F0C	36F1466C	40E0C4F4
42470F0C	D3D1F7A5	33BBDEA7
42470F0C	2E5A99AE	5402BDF3
42470F0C	3FFC1EDA	041F8CE6
42470F0C	C6757B4A	6ED2211F
42470F0C	5F0EF6C3	68B25AE5
42470F0C	433EC062	56B02795
42470F0C	9229056B	233F7A9B
42470F0C	5430E621	6525D06D
42470F0C	D4624E67	36E89937
42470F0C	62A221D9	1C0E5165
42470F0C	EA91FACA	F67E4461
42470F0C	5973333C	2F207A8D
42470F0C	C149AA8F	E4FDC93C
42470F0C	D0C43F16	50D66A1F
42470F0C	BE465B8F	A670AC8B
42470F0C	6D63E2D1	CED7195C
42470F0C	85865522	E2D640E7
42470F0C	FE09357B	9FC07F66
42470F0C	E49096EE	960AEEB8
42470F0C	B6137AEE	23F6E6E0
42470F0C	F8061864	802BE761
42470F0C	E6F86AE8	7F470456
42470F0C	8D4A1A25	1FC78B57
42470F0C	17E9C429	B644386F
42470F0C	A191E8E6	6725EC4B
42470F0C	F66CF253	B408B27B
42470F0C	0C96C0F4	51EE2692
42470F0C	A5BB0752	994ED3BF
42470F0C	69B51C8F	0303EC27
42470F0C	A78FD9B1	0F46B3C8
42470F0C	D46B5E72	44E08AC1
42470F0C	596F1148	5791D12E
42470F0C	2D58F40E	23BBCC31
42470F0C	7F414C53	4B5371D2
42470F0C	8B95F902	0D107F5A
42470F0C	368E499D	15A76FBE
42470F0C	F6E0BB80	768BA3F8
42470F0C	09EFD1F0	029975C6
42470F0C	2AC9A8EE	A6B2F9C3
42470F0C	8CEDC510	5C5CA9E2
42470F0C	EE91EB10	F1B929C0
42470F0C	BCE708D4	5D235ABC
42470F0C	3B34FF1A	0CE16F7E
42470F0C	7547CDF3	F13A39C6
42470F0C	244AEED2	F47E189C
42470F0C	DA47E770	5A34207E
42470F0C	0569F33F	75DE6CE6
42470F0C	71E091D1	7A3392CF
42470F0C	8F77FD4F	0E02A449
42470F0C	3F7DF36D	3CDDFF5E
42470F0C	D2855049	E9BB2AF5
42470F0C	B158688C	C582B86F
42470F0C	CCC19F31	F16D0884
42470F0C	45B5CDF6	023E44E7
42470F0C	D5E13E84	615D651D
42470F0C	170450CD	07E1B6E6
42470F0C	A4028AB7	B05134AA
42470F0C	73626F88	E787B4CB
42470F0C	951DAB3C	90B1DDDD
42470F0C	1C2A8E13	7407B729
42470F0C	F7763BC0	C1FC12D5
42470F0C	AAF52EF4	D9053DE7
42470F0C	1CADA8EB	DF890CAE
42470F0C	9740BD93	4E844044
42470F0C	DCB307CD	03FB8E96
42470F0C	EB3FFDB0	6AC4C2F3
42470F0C	88289062	502C953E
42470F0C	74AC37E8	5561385E
42470F0C	2DB77321	C529CE27
42470F0C	67CD2B43	045A5E6B
42470F0C	278ECD2D	614122BE
42470F0C	0805EDE6	544B85B2
42470F0C	E02A0F02	6E9B195E
42470F0C	85E55727	746D047D
42470F0C	D124DA8D	3C9BF370
42470F0C	1DDFCE94	BFB0B7CC
42470F0C	6E12D91C	BEE049D1
42470F0C	12C27464	63402545
42470F0C	D167AD65	2B7ED5E7
42470F0C	773ECF69	2DC592F2
42470F0C	EE080E55	C9448E5A
42470F0C	354DE697	FC59E803
42470F0C	36989C9E	1AD4E867
42470F0C	B54EE0B6	29451476
42470F0C	01BA51EB	95ABBC53
42470F0C	CF8EAF88	6CEAA279
42470F0C	B25C5E78	34AC39B3
42470F0C	536BD64B	403A5518
42470F0C	4403A06B	2DA9F5D9
42470F0C	6AA1C0FE	21A295E0
42470F0C	DA8E57B6	0218C219
42470F0C	71482985	40D82A41
42470F0C	197194B2	5107DE1E
42470F0C	712BCBE7	DF6EF039
42470F0C	30306B04	24B29717
42470F0C	1E962B83	0D592AA2
42470F0C	45B78AF4	FE1DFD69
42470F0C	08134CED	E5A0D046
42470F0C	DAED84B5	9AC1A3BE
42470F0C	EA102264	71A11866
42470F0C	63D2088F	8C7109B6
42470F0C	0C89918D	9B00FE72
42470F0C	5E1FA7A0	212D8AA2
42470F0C	C7CDA206	F194F7F5
42470F0C	382707B5	BA4073F5
42470F0C	B001068B	5FE11A79
42470F0C	2605CE03	A17EBF20
42470F0C	F9CDAD11	13037CBA
42470F0C	58F8D075	E61279F1
42470F0C	CE2A2CE7	9BAE23CC
42470F0C	CE504B24	0DB4F75B
42470F0C	D865C988	3F50C120
42470F0C	752CBD9A	A1EA6944
42470F0C	0194D897	5FD41F35
42470F0C	E3D0EFDF	A1018E53
42470F0C	4F354EAC	049BB478
42470F0C	CFE7710E	9490FA04
42470F0C	90FD2385	EE37D5BF
42470F0C	65F2E7D2	BFB21D18
42470F0C	4244B21C	FB82FF01
42470F0C	B76BDC9B	7DEAD2CB
42470F0C	49AE33E9	6CDEC183
42470F0C	0C8EFAA2	F1A5B04F
42470F0C	A413DFC5	CA395483
42470F0C	AB1326F1	673C73E9
42470F0C	E629ABFD	DBCB2F73
42470F0C	F64607DF	FCE6A3BF
42470F0C	33F33C98	2CD78986
42470F0C	CDD462D2	D82DAEC0
42470F0C	194F6036	E5B4A4BC
42470F0C	7948B8B1	CFC11019
42470F0C	4FFBC631	826F4073
42470F0C	79F27966	9A86594D
42470F0C	39D27D6A	602BFFE0
42470F0C	66A7A1DD	CF1FDB27
42470F0C	ED4AB4A5	5E1297CD
42470F0C	983EF61E	4E2AAC64
42470F0C	1274BF5B	D0B3BE45
42470F0C	0537D5AD	01C72EEF
42470F0C	584C5A54	E74A4393
42470F0C	34577972	73B2858E
42470F0C	A6DB36CA	937B7515
42470F0C	21379BD7	CD0EFEA4
42470F0C	10047E61	3B113B06
42470F0C	177522CD	B94ECCBB
42470F0C	80117666	B986CB14
42470F0C	3DA964F8	A063FACB
42470F0C	58363D97	71509704
42470F0C	F05A391D	2E9B773D
42470F0C	04700AD4	450ACE15
42470F0C	061C42AF	3E32B5B8
42470F0C	80772605	E7809C2D
42470F0C	EE33A04B	04E22954
42470F0C	13CAD61D	D6DC317C
42470F0C	84FC015A	B311131D
42470F0C	3FF1F137	B88951CC
42470F0C	FC5CB1DF	8E936805
42470F0C	D1743E79	17C0FCB2
42470F0C	7E90E101	8F993F2A
42470F0C	162E4594	6A766970
42470F0C	9C5B5602	FB58C522
42470F0C	A018CF5B	10BE96ED
42470F0C	D20EA9D5	0628AEDF
42470F0C	86CE06B6	AAD9D602
42470F0C	28E8FA7F	763C0005
42470F0C	3609DDFE	E1F04F3C
42470F0C	EE7C15E3	4C2336E2
42470F0C	DF8729DF	5AFCC168
42470F0C	C7692341	D2DB1656
42470F0C	449B5A2B	4CAE1439
42470F0C	EF4CD01C	7C8EFF38
42470F0C	86FA3D75	94B26028
42470F0C	C04B5148	8E6F8D6A
42470F0C	93E6C38A	35333839
42470F0C	7C70A448	6D7C6140
42470F0C	7E070D43	EC9127A0
42470F0C	BE98E1E9	B454F691
42470F0C	58829D11	2C53B4F3
42470F0C	5E35F37F	C83F3082
42470F0C	3F718C05	8658A291
42470F0C	83F19420	8CDA2A62
42470F0C	996837B5	8510BBBC
42470F0C	CF25278D	A06930B0
42470F0C	B58E1338	045495AC
42470F0C	380983C5	9B4CD74A
42470F0C	BA572FCE	3E19476A
42470F0C	6C94B6DE	43BB444C
42470F0C	00B3DF9E	926439CD
42470F0C	DA25DFB3	CE9B50D0
42470F0C	8EE45219	866DA7DD
42470F0C	9D9452FA	A0DE066C
42470F0C	8A3B541E	3CD9858D
42470F0C	44519E51	A38808D3
42470F0C	31A0768F	EE2F7F82
42470F0C	AEB587BC	C1BDA8FA
42470F0C	1603F96C	A5CEE113
42470F0C	1DD8264D	979F39A5
42470F0C	126F0643	21DC24E2
42470F0C	7B9C3E76	552515CB
42470F0C	B040DB06	4C65FCD5
42470F0C	A09AA15C	77DD5505
42470F0C	3BDFD818	303E691E
42470F0C	6B85AA1B	E26F3FF7
42470F0C	29293385	754DE55B
42470F0C	BF1B1AFE	1E46B8CA
42470F0C	849AEF26	BB14854E
42470F0C	CF023E25	E936E5F0
42470F0C	C6A8EABB	D1AAF308
42470F0C	B1D29E31	999D9BE4
42470F0C	D172CA9E	CF8B71AB
42470F0C	4D29BAD4	9694D6CF
42470F0C	449E2D8E	DFFD75D4
42470F0C	B7D38873	73724226
42470F0C	5A385DF5	7A34C1F6
42470F0C	F9871FB7	698A3012
42470F0C	2F03DF66	7EFC6A72
42470F0C	4A784293	9BF76642
42470F0C	EC3AC1EF	67991C1A
42470F0C	BE480C02	B63210B7
42470F0C	65940638	A4BBBC34
42470F0C	8D1C68F4	E2087E32
42470F0C	2091CC4D	C7E12F84
42470F0C	22088BF2	A5BF2F0D
42470F0C	B3C8C9AE	C5EA58F5
42470F0C	64F34CCB	6825A021
42470F0C	1D86B615	B7655CD3
42470F0C	0A95DDA9	ADD4BC95
42470F0C	940569B0	F3903EB6
42470F0C	51F70B36	49754DC9
42470F0C	BAF93D09	998BCDFB
42470F0C	CAB27272	0E9671D2
42470F0C	B397B887	1D7C4613
42470F0C	9956BD76	75A4C580
42470F0C	A941416E	EF02A972
42470F0C	F4D78E77	F82AFAC8
42470F0C	23A2BF5E	F8FCA47C
42470F0C	1B79331B	C0F51ABC
42470F0C	DCA46E0E	16CD34F9
42470F0C	011BA417	255DB183
42470F0C	8BA4E296	A2A2D886
42470F0C	78E9476B	0E2DEF74
42470F0C	0F0A7932	894F9591
42470F0C	F7EAD3ED	829E18F8
42470F0C	7F477CB1	901A65CB
42470F0C	261F4F90	17B7B525
42470F0C	BB166C23	585A37AE
42470F0C	64798319	9644AADE
42470F0C	29970873	0707831F
42470F0C	006A9A9D	F404A9B1
42470F0C	01DEB002	27B0A101
42470F0C	A904CCA4	76F81C8B
42470F0C	E2042310	52665871
42470F0C	52F8573C	22F96753
42470F0C	5701B82B	B018933E
42470F0C	B496678C	272F0D1C
42470F0C	2E76CE68	994998B3
42470F0C	1969D553	EF90858B
42470F0C	45D16488	F6186B3A
42470F0C	8E5F0214	8A5DA7EA
42470F0C	62C49347	B37AA818
42470F0C	DB5C9355	D9A95CFA
42470F0C	856026F5	D38A0721
42470F0C	71B493A4	95C909A9
42470F0C	C617CE6D	536E1BA2
42470F0C	E6D0C70F	95010E06
42470F0C	863B95ED	AFBECF68
42470F0C	5F1AACBD	9FBF1BF7
42470F0C	5650ADCA	B1940AA3
42470F0C	B68544D4	533B5227
42470F0C	66AD0B1B	5AF4B17B
42470F0C	F722896F	2E5156AE
42470F0C	E732A622	03383A29
42470F0C	E1EDA372	4C56A8A4
42470F0C	DF12AE24	D7046115
42470F0C	B0E08053	491289FE
42470F0C	18626A6D	F56A2FAE
42470F0C	972C6548	C1EE622F
42470F0C	75A5FD7F	E2C73287
42470F0C	D61226D4	8F5D0A08
42470F0C	6E122028	E5AD1E52
42470F0C	2CBEB9B6	728FC4FE
42470F0C	735FDFA4	E44AD1A4
42470F0C	2EC910BD	F362821E
42470F0C	5047D228	B837D6E3
42470F0C	CC1CA262	E1287187
42470F0C	78C30FE9	E121E9C9
42470F0C	717498B3	A8484AD2
42470F0C	91A171AD	4AE71256
42470F0C	D019734F	B0695443
42470F0C	44BC26D6	4C38489E
42470F0C	7406D9C6	CD8CAA00
42470F0C	783AB9D6	A383860A
42470F0C	96A2355C	7D3F9E97
42470F0C	6358FECF	35DC2D14
42470F0C	77F02AAF	47E97DB5
42470F0C	1F3675B2	3CC2B578
42470F0C	76C54D87	483B8451
42470F0C	74CAE79E	ACB52584
42470F0C	3FDC7C53	95EC6559
42470F0C	26B55736	9F64D49E
42470F0C	0EF6F408	6F376AC9
42470F0C	EE116C2D	3DBBC814
42470F0C	6383CEB1	A81A32A7
42470F0C	35A18510	49117734
42470F0C	C0AE4147	1894BF93
42470F0C	875A1952	EA144716
42470F0C	50934523	6C747A05
42470F0C	4734EB4F	89388B50
42470F0C	83A3190A	54BCAAD8
42470F0C	C96366C8	9D311540
42470F0C	D359675C	95A9A5A5
42470F0C	10A6A458	C6B6B9A2
42470F0C	13877083	2C98A57C
42470F0C	1B6D2E6B	93C205D3
42470F0C	0101823A	836EEF29
42470F0C	9937AC49	4BA6EA22
42470F0C	8BB0FFE6	F195C7E9
42470F0C	CFA69D1F	65C9A05E
42470F0C	AF06C9B0	33DF4A11
42470F0C	22A7863F	AADCB86B
42470F0C	814C0D69	522F2032
42470F0C	8502D854	59EAD900
42470F0C	FD095339	1B1E4A48
42470F0C	E191E6EE	F83B0254
42470F0C	68A6C3C1	1C8D68A0
42470F0C	F0063F4E	0D2BD575
42470F0C	E08EC6F8	5396596B
42470F0C	C44C52B6	47ED208F
42470F0C	5AC1A56B	685C174F
42470F0C	07576A72	7F7444F5
42470F0C	4F652984	3535E8F7
42470F0C	8520009F	CD39AA5C
42470F0C	99FBC2A0	39F9C4D7
42470F0C	035A9031	666B8090
42470F0C	ED6BABCE	31B08722
42470F0C	B0E8BEFA	2949A810
42470F0C	4F1D7C3B	0DB8B65F
42470F0C	FDBA58C8	3EBCE276
42470F0C	200592D1	0D2C670C
42470F0C	217BED59	C849AAEB
42470F0C	F9E27837	2F867BA1
42470F0C	DEA1223D	72D0E29C
42470F0C	1F7144FE	A2564D33
42470F0C	7DFCA35F	6E8C0D39
42470F0C	A4E3E215	B53DE805
42470F0C	2F4D8085	33D58278
42470F0C	C923B035	3603E837
42470F0C	6E4F4D8B	C4CD2F64
42470F0C	41CFE41C	C57344EC
42470F0C	557A4CE2	990DB82C
42470F0C	08198C3F	974390B2
42470F0C	459F6C6B	AD02AF8F
42470F0C	BF138ECF	DDEB594B
42470F0C	EE5AEAA1	A03A86E5
42470F0C	F6F13563	B4D8FFE2
42470F0C	05BC909E	1857C810
42470F0C	E766D399	1E763141
42470F0C	74117696	39FB5947
42470F0C	6A0170FA	CA60128B
42470F0C	FA070064	CC0616BF
42470F0C	B8AB99FA	5B24CC13
42470F0C	61B94DB9	67871045
42470F0C	B2B12FFA	295107A9
42470F0C	C7755F95	B9A22DC0
42470F0C	7AD6AC7B	5A922152
42470F0C	F161A306	D0BE811D
42470F0C	4E538EBE	2FF4446D
42470F0C	0DACD8F1	12A549BE
42470F0C	97A43D15	C45012D6
42470F0C	1D1540C9	B6AB3A16
42470F0C	7498D761	74C0C6F9
42470F0C	96C58DC4	86D19DAD
42470F0C	8243F773	89B37026
42470F0C	B0916E31	0E0E96C4
42470F0C	848A42D0	CF162D00
42470F0C	9CA38850	B6F20603
42470F0C	47F79496	F10F6303
42470F0C	2975F00F	07A9A597
42470F0C	4E487269	C32ACDAE
42470F0C	8F224112	F17E679A
42470F0C	E762631F	39438660
42470F0C	608279C2	6423BB6B
42470F0C	B6001BA7	F87569A5
42470F0C	F987648C	8B6F14D5
42470F0C	52498356	B78B35E6
42470F0C	5DA9AF8B	0C391520
42470F0C	B43647E2	C0BD5CF0
42470F0C	253C6FF3	E987F7DD
42470F0C	E2F85F0B	337B13AA
42470F0C	5785E426	06F121CC
42470F0C	1219DA61	F278DD35
42470F0C	092725C9	F4261220
42470F0C	AB53C040	66B9A962
42470F0C	C2B10C71	60A09B12
42470F0C	DAFE2873	1FC49A68
42470F0C	C748E366	F2416F7F
42470F0C	E7727C29	536CC894
42470F0C	3C2660EF	1491AD94
42470F0C	20F5D375	9B1DCEA9
42470F0C	3DF5604C	781B660D
42470F0C	7DFE7896	3E51F0CB
42470F0C	EC73767F	BCE5E061
42470F0C	1BE5F597	8F3E284F
42470F0C	67DD14EF	3A0D8A1C
42470F0C	51CDC655	2E205910
42470F0C	F29671EC	0EC972D4
42470F0C	383ADE72	7F39B5B5
42470F0C	9465B0ED	D7356497
42470F0C	FAB9E058	47833177
42470F0C	5CFB6324	BBED4B2F
42470F0C	C3653C75	635A88E8
42470F0C	9D55014F	35D27C0B
42470F0C	3818F83F	5EC5A7A7
42470F0C	0EB9510B	DA8EC628
42470F0C	981780A2	BF6004F1
42470F0C	26EDA485	D31DF388
42470F0C	586B17B5	E304AAC3
42470F0C	59B066B3	F4C26CEC
42470F0C	C6FBA3AC	BD4028E0
42470F0C	BA364D10	1115F197
42470F0C	5E643AAA	FCEF32C4
42470F0C	B6283A2C	59897450
42470F0C	59FB60FE	986B47CD
42470F0C	9985C595	6A9863C0
42470F0C	C2A464E2	99DCB40B
42470F0C	97A7F5A3	CA284F1B
42470F0C	19B30FCC	C9C4F79C
42470F0C	A6C25BA7	79BAB626
42470F0C	7D964761	3E47D326
42470F0C	7D72BCA1	55C1AB5B
42470F0C	0538CCB9	F6C1E9FB
42470F0C	6161984E	1E7FEE7A
42470F0C	2B1B2860	DA64BAEB
42470F0C	EC396FC5	9D0FD19E
42470F0C	A4E25430	EB9D9918
42470F0C	A4A123D8	FC78BF8F
42470F0C	1FB5BE58	FB24376C
42470F0C	5E552A22	EC9A6AA3
42470F0C	CD8A14AA	FEA63007
42470F0C	BA78DEF7	0B2449BB
42470F0C	86D26D86	37086F27
42470F0C	DE5F14FC	52673823
42470F0C	8DA64F2A	0276E4CD
42470F0C	1AC21B81	02BEE362
42470F0C	8CDAB204	69D37C08
42470F0C	E37424C2	67C4F0E8
42470F0C	B51C1371	0B5E0A4A
42470F0C	056B12A1	C5D44669
42470F0C	2D19E170	C85BBC57
42470F0C	2D2F9AD7	B28BAA0D
42470F0C	6C343A34	4957CD23
42470F0C	24DB7A65	EC072F81
42470F0C	465C60FC	AD809542
42470F0C	4DF5A9BB	728794D5
42470F0C	F8836350	881E1395
42470F0C	A435E9D6	6492BCE1
42470F0C	D366032C	3E82B144
42470F0C	0181A699	4D27088E
42470F0C	1D4B90A2	CB07655C
42470F0C	F7AFB615	F68CDCF7
42470F0C	783281CA	D81D9E13
42470F0C	61B720CA	C25F5A1F
42470F0C	F8B6F952	1E7D5611
42470F0C	F7B60066	B378717B
42470F0C	B4B2DC51	3ACD3B09
42470F0C	55C2E5EF	21E7CA39
42470F0C	9ED21F70	A03EAA03
42470F0C	C3D12D7A	7B565D0A
42470F0C	C20A5C7C	6C909B25
42470F0C	1168BCE3	6EE377B4
42470F0C	B26D3F76	281ACF04
42470F0C	8B7D14F8	91323B62
42470F0C	1F9F18A0	07B77EF9
42470F0C	E8FC948C	2D0ACDF3
42470F0C	A23CEB4E	E487726B
42470F0C	8A30B702	5F9A4593
42470F0C	7A193A12	6D6960C7
42470F0C	DF73D695	E10A40FA
42470F0C	437692F3	DE0574EA
42470F0C	41BD56A0	D95E51AD
42470F0C	5DE18D3D	D9AE9D23
42470F0C	FBA30E41	25C0E77B
42470F0C	DD0AAC8F	908B8302
42470F0C	CA49C679	41FF13A8
42470F0C	D12B8160	D7A0B8B6
42470F0C	396C08BA	467232A6
42470F0C	D4CC333D	26F55E8A
42470F0C	4A41C4E0	0944694A
42470F0C	07F0E78E	4296216F
42470F0C	8C5E851E	C47E4B12
42470F0C	69D783A2	3E424E6E
42470F0C	C3C2157E	1560A972
42470F0C	E08D40E8	EFF8A6A5
42470F0C	ACFA5144	C2199D4C
42470F0C	22061FB1	52C192AE
42470F0C	66CC5C26	CD8B3469
42470F0C	080256C3	3DCB1A7F
42470F0C	7B05145C	2A4A2135
42470F0C	B1CAB1EC	C164F8F1
42470F0C	1957948B	FAF81C3D
42470F0C	83A445F6	C06F7DB4
42470F0C	4D00F487	34DE4A6C
42470F0C	47F55564	082F2FD1
42470F0C	09ED1C06	14666A7A
42470F0C	87AB6585	728FF733
42470F0C	E38CAF8E	2BCC86AB
42470F0C	4A0480D1	6C761ECE
42470F0C	6CA55D81	FAA0D55C
42470F0C	2A3237E3	E461F780
42470F0C	C87600AB	1AB466E6
42470F0C	E74AC464	9DBC6EC9
42470F0C	733E259A	8DE98A0E
42470F0C	30839815	1BDC53DA
42470F0C	F536A352	CBED79E3
42470F0C	F418E2CA	9AF3DD6A
42470F0C	1E5B4855	DB1B3A2B
42470F0C	805CB0FC	164A7ECA
42470F0C	FBF1F6E8	4AA05359
42470F0C	38CDDBDB	954DCCB2
42470F0C	C05DEBFF	85DB6F85
42470F0C	A26AC3B2	4497C486
42470F0C	4BC2E8E1	F980FA4E
42470F0C	05DAA183	E5C9BFE5
42470F0C	E7960F22	6538E7E8
42470F0C	1299CB75	34BD2F4F
42470F0C	4F1ADE41	2C44007D
42470F0C	68AC8B8F	6874E264
42470F0C	E3F9DD86	02FEB2F8
42470F0C	16C94302	5CCCC42C
42470F0C	90753F40	BA8B3F50
42470F0C	07E4642F	A32543DB
42470F0C	8DA01637	C8B8103F
42470F0C	6ED30D0A	6BB7EFE2
42470F0C	B6DC4A98	55168676
42470F0C	B8E71743	F962609F
42470F0C	F2DAFEAC	57AD6D48
42470F0C	C85AEF62	D5487AAE
42470F0C	A0635255	C4978EF1
42470F0C	D8D216D4	8BF5F6B0
42470F0C	43976F90	CC16CAAB
42470F0C	4DA5896B	FA416AF9
42470F0C	5F658305	2AA61E74
42470F0C	5E244029	BDCD0B60
42470F0C	DA93B660	9AE48C45
42470F0C	9ED25B95	F28B3E3D
42470F0C	B2FE2A0F	651ED57A
42470F0C	BCC577D4	C96A3393
42470F0C	75ED0C24	D8C641B9
42470F0C	B7CE80BA	ABBEE1AF
42470F0C	49ACE3E0	C6E9AC0D
42470F0C	27E65EF3	D08F58B1
42470F0C	8AE556F3	C3A44FE4
42470F0C	38427200	F0A01BCD
42470F0C	EBEC653C	6F22BAA5
42470F0C	51D2970D	4451E91E
42470F0C	0C445814	5379BAA4
42470F0C	208A70FA	244AA130
42470F0C	462785D7	9BA62407
42470F0C	0139870B	18E00BA8
42470F0C	F7817A21	259B7E8D
42470F0C	86D99DD6	458036A3
42470F0C	A6E30299	E4AD9148
42470F0C	9D62F741	41FFACCC
42470F0C	547BED3F	AAE02150
42470F0C	7BFB44A8	AB5E4AD8
42470F0C	3C904A3B	452D55BA
42470F0C	3E05BA44	2466E389
42470F0C	44627952	1DAA0B6C
42470F0C	88DCB817	0244E1E9
42470F0C	08845388	84522F3A
42470F0C	B5D2AFA2	7E04588C
42470F0C	8C267FEC	ACAAD497
42470F0C	517FC2A8	02ADDEEF
42470F0C	88BCA28C	D20AFAA3
42470F0C	340E7573	302DF549
42470F0C	8C3785D3	869B7593
42470F0C	DA6F4FC6	AC338217
42470F0C	FD6F6224	E6803DBD
42470F0C	55E3B347	AFFCDA28
42470F0C	CB2D3372	97A8CB7F
42470F0C	60EDEFF5	5E48AB89
42470F0C	05967200	BB43A7B9
42470F0C	BC1BA83F	DE412FD3
42470F0C	73BFC95B	5907182A
42470F0C	E500ECF6	4E09D9AA
42470F0C	6C37C9D9	AABFB35E
42470F0C	F3A99688	72087099
42470F0C	690E8269	B034C24C
42470F0C	292E8665	4A9964E1
42470F0C	40D40570	A4431373
42470F0C	F128929B	EB738F13
42470F0C	2F0ECF28	C94A0AC1
42470F0C	4B75BD92	00081F52
42470F0C	786A9175	8DE3E4A5
42470F0C	CA9F366A	DBE29542
42470F0C	68DF81D7	75463835
42470F0C	D45A9512	E6F240C7
42470F0C	6CBE682E	E7842CE0
42470F0C	46872EC7	70B45E52
42470F0C	454201DC	F11C3AF1
42470F0C	F219C6D8	C9CF6AB4
42470F0C	5EAEE447	09507551
42470F0C	D519EB3A	837CD51E
42470F0C	8EC5DC60	177AB09A
42470F0C	70B64B3E	08CDFE61
42470F0C	5D807FA5	AF931E07
42470F0C	1F2CE63B	38B1C4AB
42470F0C	10CCCAE6	8303E46D
42470F0C	55F1DA3D	80C9CED0
42470F0C	F288FDAE	7DD6750B
42470F0C	26607504	119854C6
42470F0C	B2DEC1ED	171C7556
42470F0C	2031620C	30B2FDE8
42470F0C	C397DC25	5D369C7C
42470F0C	64FB219B	AFF85B2F
42470F0C	DCA99BD1	FFB37339
42470F0C	BCED34BE	C223E10B
42470F0C	7AB38E35	EEED12BB
42470F0C	FCBB08FD	A8E9E156
42470F0C	98F97ABA	1E9BBBBA
42470F0C	6B5C9347	DA87428F
42470F0C	DEF06497	F8AEF151
42470F0C	C5AAF920	0E61E342
42470F0C	38130E5C	DC93BE92
42470F0C	B7DC8535	C8B9C03A
42470F0C	007FD8FC	0E1ED231
42470F0C	A591838D	645B28A6
42470F0C	5BE09675	D52C337F
42470F0C	F37DB312	EEB0D7B3
42470F0C	60221445	679B286C
42470F0C	18F4A3D5	95C0EC06
42470F0C	D67EBC73	1C2666F4
42470F0C	85D32EB1	A77AD3A7
42470F0C	846789CA	DDDD9104
42470F0C	B0FFE8CB	D94E41D8
42470F0C	E64F6EDE	9B75789B
42470F0C	021D1964	768FBBC8
42470F0C	DD263F4A	53DC4F05
42470F0C	E6E09353	9C5A2BC7
42470F0C	F158CD3C	A14C818C
42470F0C	4F89F5CD	71D6469E
42470F0C	665AC9F4	FF82D11A
42470F0C	AC5D5D82	F104FE2B
42470F0C	F3A9E1BD	681097F9
42470F0C	481C5C9A	C0DE6B03
42470F0C	18E622CC	01CB647E
42470F0C	CFAC4936	0EAA84B9
42470F0C	5850CB66	7DB6638F
42470F0C	FC8F1ED6	C1097F0D
42470F0C	3DE10384	8E6CAAE8
42470F0C	27C26FFD	8A30D03F
42470F0C	36DE2765	D7BB0A23
42470F0C	6F93CE69	5FC7A645
42470F0C	87BC2C8D	65173AA9
42470F0C	68693CA7	2ABD4547
42470F0C	29CFC51F	03976B8D
42470F0C	32B5CD22	7D0B8571
42470F0C	FACBCB02	0764AD65
42470F0C	C68DF216	2B82FE32
42470F0C	CAC38A5B	F00AA944
42470F0C	AEA5BB25	48BD0934
42470F0C	7AB60716	C8911218
42470F0C	81829E9A	35603C56
42470F0C	479B7DD0	737A96A0
42470F0C	AE335683	CE6DA868
42470F0C	529556FF	EDE473D8
42470F0C	41E1760E	EEB70FE5
42470F0C	7142E4F3	63C72749
42470F0C	D507547F	050335AF
42470F0C	6D4C83D8	598CD78B
42470F0C	B169C3B2	9C2E4536
42470F0C	6D0D78AD	B8780663
42470F0C	AA914499	60F0175C
42470F0C	D003884B	405A849D
42470F0C	6F705E86	5EE49005
42470F0C	44E18413	D6DFC106
42470F0C	64686F90	E047CB5F
42470F0C	271F8708	60A3D7DC
42470F0C	D62BB0A3	B8C5E70B
42470F0C	F3F934FF	F9E9B7D4
42470F0C	78596D32	8A059C6C
42470F0C	A32C901A	FC4233CE
42470F0C	4AE96C4D	733634E6
